left_split,right_split,similarity,left_qid,right_qid,left_question,right_question
train_final,test,0.9858067314126435,255,72684,Cơ cấu tổ chức trường phổ thông dân tộc bán trú ra sao?,Cơ cấu tổ chức của trường phổ thông dân tộc bán trú ra sao?
train_final,test,0.9794022027770983,129204,35013,Điều kiện để cấp lại giấy đăng ký kết hôn là gì?,Điều kiện cấp lại giấy đăng ký kết hôn là gì?
train_final,test,0.963092675692468,137600,165804,Xác minh phần đóng góp của các thành viên tổ hợp tác như thế nào?,Phần đóng góp của các thành viên trong tổ hợp tác được xác minh như thế nào?
train_final,test,0.9557605927582243,162602,162603,Sử dụng nguồn kinh phí tiền mua hồ sơ trong trường hợp cuộc đấu giá do tổ chức đấu giá tài sản thực hiện như thế nào?,Sử dụng nguồn kinh phí tiền mua hồ sơ trong trường hợp cuộc đấu giá do Hội đồng đấu giá tài sản thực hiện như thế nào?
train_final,test,0.961637907722348,171077,61505,Nhận lại người lao động hết thời hạn tạm hoãn thực hiện hợp đồng lao động được quy định như thế nào?,Nhận lại người lao động khi hết thời hạn tạm hoãn thực hiện hợp đồng lao động như thế nào?
train_final,test,0.9806516117132658,37186,37188,Trường hợp nào được thực hiện việc biệt phái viên chức?,Trường hợp nào không được thực hiện việc biệt phái viên chức?
train_final,test,0.9825064922436918,113211,89863,Cách tính thời hạn để xóa án tích như thế nào?,Cách tính thời hạn xóa án tích như thế nào?
train_final,test,0.9842246349897693,76429,76428,Loại đất nào không chịu thuế sử dụng đất nông nghiệp?,Loại đất nào chịu thuế sử dụng đất nông nghiệp?
train_final,test,0.9596971703222772,127035,41309,Điều lệ Sở giao dịch chứng khoán Việt Nam gồm những nội dung chính nào?,Điều lệ Sở giao dịch chứng khoán Việt Nam gồm những nội dung nào?
train_final,test,0.9875009661301145,2687,56880,Đã đóng bảo hiểm được 2 năm thời gian hưởng trợ cấp thất nghiệp được quy định như thế nào?,Đã đóng bảo hiểm được 2 năm thì thời gian hưởng trợ cấp thất nghiệp được quy định như thế nào?
train_final,test,0.9636048009980446,178001,150784,Quỹ phòng chống tác hại của thuốc lá được hình thành từ các nguồn nào?,Quỹ phòng chống tác hại của thuốc lá được hình thành từ những nguồn nào?
train_final,test,0.975534565693745,51545,82695,Người phát ngôn và cung cấp thông tin của Bộ khoa học và Công nghệ có được từ chối cung cấp thông tin khi nội dung câu hỏi vượt thẩm quyền hay không?,Người phát ngôn và cung cấp thông tin cho báo chí của Bộ Khoa học và Công nghệ có được từ chối cung cấp thông tin khi nội dung câu hỏi vượt thẩm quyền hay không?
train_final,test,0.9626575834242443,118457,84521,Ban Thường vụ Hiệp hội các doanh nghiệp Khu công nghiệp thành phố Hồ Chí Minh gồm những ai và do ai bầu ra?,Ban Thường vụ Hiệp hội các doanh nghiệp Khu công nghiệp thành phố Hồ Chí Minh do ai bầu ra?
train_final,test,1.0,144909,10272,"Có được sửa đổi, bổ sung nội dung đăng ký chương trình khuyến mại không?","Có được đăng ký sửa đổi, bổ sung nội dung chương trình khuyến mại không?"
train_final,test,0.980027335032692,152213,92606,Tranh chấp đất đai có bắt buộc phải tiến hành hòa giải không?,Có bắt buộc phải tiến hành hòa giải tranh chấp đất đai hay không?
train_final,test,0.9856549542999812,14979,50572,Người đảm nhiệm chức danh kiểm soát viên khí tượng thủy văn hạng 2 phải có năng lực chuyên môn nghiệp vụ như thế nào?,Người đảm nhiệm chức danh kiểm soát viên khí tượng thủy văn hạng 3 phải có năng lực chuyên môn nghiệp vụ như thế nào?
train_final,test,0.9889753637431508,159593,144760,"Thông tin về công dân được thu thập, cập nhật vào Cơ sở dữ liệu về cư trú từ nguồn nào?","Thông tin về công dân được thu thập, cập nhật vào Cơ sở dữ liệu về cư trú từ các nguồn nào?"
train_final,test,0.9845240703430139,135592,157444,"Trình tự, thủ tục thực hiện chuyển đổi cơ cấu cây trồng trên đất trồng lúa","Trình tự, thủ tục chuyển đổi cơ cấu cây trồng trên đất trồng lúa thực hiện như thế nào?"
train_final,test,0.9711117586287359,64238,122833,Những đối tượng nào phải nộp thuế thu nhập cá nhân?,Đối tượng nào phải nộp thuế thu nhập cá nhân?
train_final,test,0.9505730166446815,102371,162752,Trình tự thủ tục cấp thẻ căn cước công dân được quy định như thế nào?,Trình tự thủ tục cấp thẻ căn cước công dân như thế nào?
train_final,test,0.9581665319296521,153298,141175,Việc phân định thẩm quyền của chính quyền địa phương được thực hiện trên cơ sở các nguyên tắc nào?,Nguyên tắc phân định thẩm quyền của chính quyền địa phương thực hiện trên cơ sở nào?
train_final,test,0.9735101280369941,8868,170561,Cơ quan nào có thẩm quyền thu hồi Giấy chứng nhận đủ điều kiện chăn nuôi đối với chăn nuôi trang trại quy mô lớn?,Cơ quan nào có thẩm quyền cấp giấy chứng nhận đủ điều kiện chăn nuôi đối với chăn nuôi trang trại quy mô lớn?
train_final,test,0.9596928716631001,23454,84572,Chỉ huy trưởng Ban chỉ huy quân sự cấp xã có nhiệm vụ như thế nào?,Phó chỉ huy trưởng Ban chỉ huy quân sự cấp xã có nhiệm vụ như thế nào?
train_final,test,0.9587956497921909,76206,136183,Sai số cho phép về chất lượng đối với dừa quả tươi hạng I là bao nhiêu?,Sai số cho phép về chất lượng đối với dừa quả tươi hạng II là bao nhiêu?
train_final,test,0.9519615982973112,103356,31621,Mức thuế suất thuế nhập khẩu ưu đãi linh kiện ô tô nhập khẩu mới theo Chương trình ưu đãi áp dụng từ khi nào?,Mức thuế suất thuế nhập khẩu ưu đãi linh kiện ô tô nhập khẩu mới theo Chương trình ưu đãi ra sao?
train_final,test,0.9579172686121409,77941,77940,"Thẩm tra viên trong ngành thi hành án quân đội được bỏ chứng chỉ ngoại ngữ, tin học từ ngày 16/3/2023 có đúng không?","Chấp hành viên trong ngành thi hành án quân đội được bỏ chứng chỉ ngoại ngữ, tin học từ ngày 16/3/2023 có đúng không?"
train_final,test,0.9885696199963417,179304,34593,"Người học ngành điện tử công nghiệp trình độ trung cấp phải có khả năng học tập, nâng cao trình độ như thế nào?","Người học ngành điện công nghiệp trình độ trung cấp phải có khả năng học tập, nâng cao trình độ như thế nào?"
train_final,test,0.957165549365003,3403,137509,Không được bố trí những người nào làm thành viên Hội đồng kiểm định chất lượng đầu vào công chức?,Những ai không được bố trí làm thành viên Hội đồng kiểm định chất lượng đầu vào công chức?
train_final,test,0.9892034639638904,109622,131946,"Việc dừng, kiểm soát phương tiện giao thông của Cảnh sát giao thông phải bảo đảm các yêu cầu nào?","Việc dừng, kiểm soát phương tiện giao thông của Cảnh sát giao thông phải bảo đảm các yêu cầu như thế nào?"
train_final,test,0.9999999999999994,173742,153205,Văn bản thỏa thuận lập vi bằng bao gồm những nội dung gì?,Nội dung văn bản thỏa thuận lập vi bằng bao gồm những gì?
train_final,test,0.9825303341875847,178827,97474,Khu Quản lý đường bộ 2 trực thuộc Cục Đường bộ Việt Nam có tư cách pháp nhân không?,Khu Quản lý đường bộ 1 trực thuộc Cục Đường bộ Việt Nam có tư cách pháp nhân không?
train_final,test,0.9823957207920383,66335,14124,Hợp đồng thuê nhà ở là gì?,Hợp đồng thuê nhà là gì?
train_final,test,0.9731378269926431,176944,34256,Hội đồng đạo đức trong nghiên cứu y sinh học cấp cơ sở thẩm định định kỳ các nghiên cứu đang triển khai trong khoảng thời gian nào?,Hội đồng đạo đức trong nghiên cứu y sinh học cấp quốc gia thẩm định định kỳ các nghiên cứu đang triển khai trong khoảng thời gian nào?
train_final,test,0.9677945244048811,165495,177633,Dữ liệu về cơ sở chăn nuôi trong cơ sở dữ liệu quốc gia về chăn nuôi gồm những nội dung gì?,Dữ liệu về thức ăn chăn nuôi trong cơ sở dữ liệu quốc gia về chăn nuôi gồm những nội dung gì?
train_final,test,0.9632140729553884,172631,168591,Sau khi tốt nghiệp ngành điện tử dân dụng trình độ cao đẳng thì người học phải có được tối thiểu những kỹ năng nào?,Sau khi tốt nghiệp ngành cơ điện tử trình độ cao đẳng thì người học phải có được tối thiểu những kỹ năng nào?
train_final,test,0.9510750495995818,29433,9684,Loại doanh nghiệp nào được kinh doanh dịch vụ kiểm toán?,Có các loại hình doanh nghiệp nào được kinh doanh dịch vụ kiểm toán?
train_final,test,0.9905168355846702,32981,122683,Hàng hóa có xuất xứ là gì?,Xuất xứ hàng hóa là gì?
train_final,test,0.9569534955223905,168790,8321,"Các hành vi nào bị nghiêm cấm trong quản lý, sử dụng tài sản công?","Những hành vi nào bị nghiêm cấm trong quản lý, sử dụng tài sản công?"
train_final,test,0.9787225819967365,32972,93302,Thời hạn định kỳ chuyển đổi vị trí công tác công chức đang công tác tại Viện kiểm sát nhân dân là bao nhiêu năm?,Thời hạn định kỳ chuyển đổi vị trí công tác viên chức đang công tác tại Viện kiểm sát nhân dân là bao nhiêu năm?
train_final,test,0.964425702494585,169346,53979,"Nguyên tắc bảo đảm thực hiện quyền, nghĩa vụ của thanh niên và chính sách của Nhà nước đối với thanh niên ra sao?","Nguyên tắc bảo đảm thực hiện quyền, nghĩa vụ của thanh niên và chính sách của Nhà nước đối với thanh niên là gì?"
train_final,test,0.9659699496162272,906,134839,Trung tâm Tần số vô tuyến điện khu vực 6 đặt trụ sở ở đâu?,Trung tâm Tần số vô tuyến điện khu vực 4 được đặt trụ sở ở đâu?
train_final,test,0.955628730134631,3366,20254,"Nội dung chi thực hiện Cuộc vận động Toàn dân đoàn kết xây dựng nông thôn mới, đô thị văn minh do Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam thực hiện gồm những nội dung gì?","Nội dung chi thực hiện Cuộc vận động Toàn dân đoàn kết xây dựng nông thôn mới, đô thị văn minh do Ủy ban Mặt trận Tổ quốc Việt Nam cấp xã tổ chức thực hiện gồm những nội dung gì?"
train_final,test,0.965143745794039,140207,123101,Quỹ Nước sạch và Bảo vệ môi trường Việt Nam chịu sự quản lý của cơ quan nào?,Quỹ Nước sạch và Bảo vệ môi trường Việt Nam chịu sự quản lý nhà nước của cơ quan nào?
train_final,test,0.9700636298512848,175377,163766,Phó Trưởng ban Ban chỉ đạo Quốc gia về Chương trình hành động Không còn nạn đói ở Việt Nam đến năm 2025 làm việc theo chế độ nào?,Trưởng Ban chỉ đạo Quốc gia về Chương trình hành động Không còn nạn đói ở Việt Nam đến năm 2025 làm việc theo chế độ nào?
train_final,test,0.9611379130216914,163190,163191,Công ty cung cấp dịch vụ chuyển tiền kiều hối có được chuyển khoản cho người thụ hưởng không?,Đại lý cung cấp dịch vụ chuyển tiền kiều hối có được chuyển khoản cho người thụ hưởng không?
train_final,test,0.961514036018712,55640,141401,Giấy xác nhận tình trạng hôn nhân có giá trị bao lâu?,Giấy xác nhận tình trạng hôn nhân có giá trị sử dụng bao lâu?
train_final,test,0.9513553485758254,136464,27995,Ai có quyền cấp biển hiệu ưu tiên cho xe của các cơ quan vận chuyển trang thiết bị ứng phó sự cố thiên tai và tìm kiếm cứu nạn?,Ai có quyền cấp cờ hiệu ưu tiên cho xe của các cơ quan vận chuyển trang thiết bị ứng phó sự cố thiên tai và tìm kiếm cứu nạn?
train_final,test,0.9685257954409184,163701,17842,Chi nhánh doanh nghiệp có tư cách pháp nhân hay không?,Chi nhánh doanh nghiệp có tư cách pháp nhân không?
train_final,test,0.9757851306036049,152094,92666,Phó Giám đốc Ban quản lý dự án chuyên ngành đầu tư xây dựng thuộc Ủy ban Dân tộc giải quyết công việc bằng cách thức nào?,Giám đốc Ban quản lý dự án chuyên ngành đầu tư xây dựng thuộc Ủy ban Dân tộc giải quyết công việc bằng cách thức nào?
train_final,test,0.9711117586287359,70586,122833,Những đối tượng nào phải nộp thuế thu nhập cá nhân?,Đối tượng nào phải nộp thuế thu nhập cá nhân?
train_final,test,0.9528275868724763,124926,112917,Nhiệm kỳ của Chánh án Tòa án nhân dân tối cao là bao lâu?,Nhiệm kỳ của Phó Chánh án Tòa án nhân dân tối cao là bao lâu?
train_final,test,0.9538322330852818,77334,3381,Đơn giá của hợp đồng mua sắm theo Hiệp định Đối tác Toàn diện và Tiến bộ xuyên Thái Bình Dương được điều chỉnh thế nào?,Hợp đồng theo đơn giá điều chỉnh về mua sắm theo Hiệp định Đối tác Toàn diện và Tiến bộ xuyên Thái Bình Dương là gì?
train_final,test,0.956528149199261,155758,134047,Những điều khoản giao kết trong hợp đồng với người tiêu dùng không có hiệu lực trong trường hợp nào?,Điều khoản của hợp đồng giao kết với người tiêu dùng không có hiệu lực trong trường hợp nào?
train_final,test,0.9765309834856372,121465,166076,Khi nhận được tín hiệu dừng phương tiện giao thông của cảnh sát giao thông thì người điều khiển phương tiện giao thông phải làm gì?,Khi nhận được tín hiệu dừng phương tiện giao thông của Cảnh sát giao thông thì người dân điều khiển phương tiện phải làm gì?
train_final,test,0.9836550119634915,18731,39538,Rút ngắn thời gian thực hiện thủ tục cấp giấy chứng nhận đủ điều kiện kinh doanh khai thác cảng biển?,Rút ngắn thời gian thực hiện thủ tục cấp lại giấy chứng nhận đủ điều kiện kinh doanh khai thác cảng biển?
train_final,test,0.9718821952477886,177843,59324,Cơ quan nào có quyền cấp lại Giấy phép mua bán nguyên liệu thuốc lá?,Cơ quan nào có quyền cấp Giấy phép mua bán nguyên liệu thuốc lá?
train_final,test,0.9663978852707809,168916,48977,Ai có quyền yêu cầu tuyên bố một người mất năng lực hành vi dân sự?,Ai là người có quyền yêu cầu tuyên bố một người bị mất năng lực hành vi dân sự?
train_final,test,0.9524639480626573,92704,92703,"Lệ phí cấp giấy phép đưa tác phẩm nhiếp ảnh từ Việt Nam ra nước ngoài triển lãm tại Cục Mỹ thuật, Nhiếp ảnh và Triển lãm là bao nhiêu?","Thời hạn cấp giấy phép đưa tác phẩm nhiếp ảnh từ Việt Nam ra nước ngoài triển lãm tại Cục Mỹ thuật, Nhiếp ảnh và Triển lãm là bao lâu?"
train_final,test,0.9521786700385073,139517,62420,Hồ sơ đề nghị tặng Huân chương Sao vàng bao gồm những giấy tờ gì?,Hồ sơ đề nghị tặng Huân chương Sao vàng bao gồm những gì?
train_final,test,0.9507911657462214,86043,11510,Mức hưởng bảo hiểm xã hội một lần được quy định như thế nào?,Mức hưởng đối với bảo hiểm xã hội một lần được quy định như thế nào?
train_final,test,0.9679821417050825,107359,91071,Trình tự gia hạn thời gian học tập ở nước ngoài của du học sinh học bổng ngân sách nhà nước cấp được thực hiện thế nào?,Trình tự thực hiện việc gia hạn thời gian học tập ở nước ngoài của du học sinh học bổng ngân sách nhà nước được quy định thế nào?
train_final,test,0.9884249705761141,40666,36184,Trách nhiệm quản lý nhà nước về tần số vô tuyến điện được quy định thế nào?,Trách nhiệm quản lý nhà nước về tần số vô tuyến điện được quy định như thế nào?
train_final,test,0.9578321744642933,71946,42928,Việc tạm ứng hợp đồng xây dựng chỉ được thực hiện khi nào?,Việc tạm ứng hợp đồng xây dựng được thực hiện khi nào?
train_final,test,0.9754464911476082,169988,21087,Giám đốc Công an cấp tỉnh được quyền xử phạt tổ chức dịch vụ chi trả không chi trả trợ cấp cho đối tượng bảo trợ xã hội không?,Giám đốc Công an cấp tỉnh được quyền xử phạt tổ chức dịch vụ chi trả chi trả trợ cấp không đủ mức cho đối tượng bảo trợ xã hội không?
train_final,test,0.9509695966374174,21041,140406,Việc phát ngôn và cung cấp thông tin định kỳ cho báo chí của Công an cấp tỉnh được thực hiện như thế nào?,Công an cấp tỉnh thực hiện việc phát ngôn và cung cấp thông tin cho báo chí như thế nào?
train_final,test,0.9536171218975134,39709,19015,Điểm xét tuyển tốt nghiệp THPT được tính theo công thức như thế nào?,Điểm xét tuyển tốt nghiệp THPT Quốc gia được tính theo công thức như thế nào?
train_final,test,0.9549332795238928,151180,129385,Trường hợp nào nhà đầu tư có dự án đầu tư đã được chấp thuận chủ trương đầu tư phải thực hiện thủ tục chấp thuận điều chỉnh chủ trương đầu tư?,Nhà đầu tư có dự án đầu tư đã được chấp thuận chủ trương đầu tư phải thực hiện thủ tục chấp thuận điều chỉnh chủ trương đầu tư khi nào?
train_final,test,0.9677641292794759,49940,66468,Nhãn hàng hóa bắt buộc phải có những nội dung gì?,Nhãn hàng hóa bắt buộc phải có những nội dung nào?
train_final,test,0.9677891112079324,109451,109450,Phó Trưởng Ban Điều phối Diễn đàn Đô thị Việt Nam có quyền hạn và nhiệm vụ như thế nào?,Trưởng Ban điều phối Diễn đàn Đô thị Việt Nam có quyền hạn và nhiệm vụ như thế nào?
train_final,test,0.9702055504414543,76290,2685,Người lao động bị công ty sa thải thì có được hưởng trợ cấp thất nghiệp không?,Người lao động có được hưởng trợ cấp thất nghiệp khi bị công ty sa thải không?
train_final,test,0.9753587596968922,80144,105350,Cảng vụ viên đường thủy nội địa hạng 2 thực hiện những nhiệm vụ gì?,Cảng vụ viên đường thủy nội địa hạng 1 thực hiện những nhiệm vụ gì?
train_final,test,0.9822123361560713,96638,125201,Đối tượng không được đăng ký nghĩa vụ quân sự?,Đối tượng nào không được đăng ký nghĩa vụ quân sự?
train_final,test,0.9716930945186204,129961,129962,Người bảo hiểm và người được bảo hiểm có quyền chấm dứt hợp đồng bảo hiểm hàng hải trong trường hợp nào?,Người bảo hiểm và người được bảo hiểm không được chấm dứt hợp đồng bảo hiểm hàng hải trong trường hợp nào?
train_final,test,0.9665344185837336,155153,146204,Cục Hàng không Việt Nam có nhiệm vụ và quyền hạn gì trong hoạt động thanh tra ngành Giao thông vận tải?,Cục Hàng hải Việt Nam có nhiệm vụ và quyền hạn gì trong hoạt động thanh tra ngành Giao thông vận tải?
train_final,test,0.9837926552223115,60446,76291,Hồ sơ hưởng trợ cấp thất nghiệp bao gồm những giấy tờ gì?,Hồ sơ để hưởng trợ cấp thất nghiệp bao gồm những giấy tờ gì?
train_final,test,0.9853912904088035,15730,67640,Chương trình giáo dục phổ thông 2018 sẽ áp dụng cho học sinh lớp mấy trong năm học 2023-2024?,Chương trình giáo dục phổ thông mới 2018 sẽ áp dụng cho học sinh lớp mấy trong năm học 2023-2024?
train_final,test,0.9502907210981846,20868,69178,Định dạng của hóa đơn điện tử được quy định như thế nào?,Quy định về định dạng hóa đơn điện tử như thế nào?
train_final,test,0.9655895663983686,174727,109043,Trưởng đoàn thanh tra của Cục Xuất bản được quyền xử phạt nhà xuất bản không nộp đủ số lượng xuất bản phẩm cho Thư viện Quốc gia Việt Nam không?,Trưởng đoàn thanh tra của Cục Xuất bản được quyền xử phạt nhà xuất bản không nộp xuất bản phẩm cho Thư viện quốc gia Việt Nam không?
train_final,test,0.9763993191248101,100111,100110,"Áp dụng nguyên tắc, tiêu chuẩn Thực hành tốt sản xuất thuốc, nguyên liệu làm thuốc như thế nào?","Công bố áp dụng các nguyên tắc, tiêu chuẩn thực hành tốt sản xuất thuốc, nguyên liệu làm thuốc như thế nào?"
train_final,test,0.961677825231735,101823,51458,Giáo viên tiểu học đồng thời là giáo viên chủ nhiệm được giảm định mức tiết dạy như thế nào?,Giáo viên tiểu học đồng thời là giáo viên chủ nhiệm có được giảm định mức tiết dạy không?
train_final,test,0.9582910821537622,60645,60644,"Bên xác nhận bảo lãnh được phép điều chỉnh phí bảo lãnh, điều chỉnh lãi suất không?","Bên bảo lãnh đối ứng được phép điều chỉnh phí bảo lãnh, điều chỉnh lãi suất không?"
train_final,test,0.9555293285778514,148940,8289,Phó chánh án Tòa án nhân dân tối cao do ai bầu?,Chánh án Tòa án nhân dân tối cao do ai bầu?
train_final,test,0.9653155082553412,90547,35981,Thủ tục cấp Giấy phép cho người Việt Nam xuống tàu thuyền nước ngoài neo đậu tại cảng được quy định thế nào?,Thủ tục cấp Giấy phép cho người nước ngoài xuống tàu thuyền Việt Nam neo đậu tại cảng được thực hiện thế nào?
train_final,test,0.9672742329455539,49939,153630,Người sử dụng lao động trả lương thử việc dưới 85% thì bị xử phạt như thế nào?,Người sử dụng lao động trả lương thử việc dưới 85% thì bị xử lý như thế nào?
train_final,test,0.9622074103181945,140485,143271,Chương trình giáo dục phổ thông mới được thực hiện theo lộ trình như thế nào?,Chương trình giáo dục phổ thông được thực hiện theo lộ trình như thế nào?
train_final,test,0.9566334414090989,108535,107373,Sai số về chất lượng của xoài quả tươi hạng I được quy định ra sao?,Sai số về chất lượng của xoài quả tươi hạng II được quy định ra sao?
train_final,test,0.9729261577861086,111414,27424,Ai có thẩm quyền quyết định mở khóa tài khoản định danh điện tử?,Ai có thẩm quyền quyết định khóa tài khoản định danh điện tử?
train_final,test,0.987487445722516,139159,75772,Thủ tục nhập học đại học năm học 2023-2024 như thế nào?,Thủ tục nhập học Đại học năm 2023-2024 như thế nào?
train_final,test,0.9695414687949835,136052,10651,Quỹ bình ổn giá xăng dầu được tực hiện như thế nào?,Quỹ bình ổn giá xăng dầu được thực hiện như thế nào?
train_final,test,0.9596227441923841,76842,41693,"Người học ngành lâm sinh trình độ trung cấp phải có khả năng học tập, nâng cao trình độ như thế nào?","Người học ngành kiểm lâm trình độ trung cấp phải có khả năng học tập, nâng cao trình độ như thế nào?"
train_final,test,0.9845525802574384,129095,44685,Khi ly hôn thì tài sản chung của vợ chồng được chia như thế nào?,Tài sản chung của vợ chồng khi ly hôn được chia như thế nào?
train_final,test,0.9736851498204278,50898,122977,Điều kiện để cá nhân có thể đăng ký tạm trú gồm những điều kiện nào?,Điều kiện để cá nhân đăng ký tạm trú gồm những điều kiện nào?
train_final,test,0.9530416071251911,3945,9267,Sinh viên đại học được xét và công nhận tốt nghiệp khi có đủ các điều kiện nào?,Sinh viên đại học được xét và công nhận tốt nghiệp khi có đủ những điều kiện nào?
train_final,test,0.9668357005758741,88444,160532,Hồ sơ đăng ký tham gia Mạng lưới tư vấn viên hỗ trợ doanh nghiệp chuyển đổi số đối với tổ chức tư vấn gồm những thành phần nào?,Hồ sơ đăng ký tham gia Mạng lưới tư vấn viên hỗ trợ doanh nghiệp chuyển đổi số đối với cá nhân tư vấn gồm những thành phần nào?
train_final,test,0.9594948983576079,8023,167956,Thành viên Công ty trách nhiệm hữu hạn hai thành viên trở lên có được góp vốn cho công ty bằng loại tài sản khác với tài sản đã cam kết không?,Thành viên công ty trách nhiệm hữu hạn 2 thành viên trở lên có được góp vốn bằng loại tài sản khác với tài sản đã cam kết không?
train_final,test,0.9512120222850109,130948,77483,Hồ sơ xin cấp giấy phép xây dựng gồm những loại giấy tờ gì?,Hồ sơ xin cấp giấy phép xây dựng nhà ở cấp 4 gồm những loại giấy tờ gì?
train_final,test,0.9845859973140788,176882,164461,Thủ tục điều chỉnh Giấy chứng nhận đăng ký đầu tư đối với dự án đầu tư không thuộc diện chấp thuận chủ trương đầu tư như thế nào?,Thủ tục điều chỉnh Giấy chứng nhận đăng ký đầu tư đối với dự án đầu tư không thuộc diện chấp thuận chủ trương đầu tư được quy định như thế nào?
train_final,test,0.9541447853112993,173539,67642,Hồ sơ đề nghị thanh toán chi phí định giá tài sản trong tố tụng dân sự cần những giấy tờ gì?,Hồ sơ đề nghị thanh toán chi phí định giá tài sản trong tố tụng hình sự cần những giấy tờ gì?
train_final,test,0.974239355815242,32568,18636,Các hành vi nào được xem là hành vi xâm phạm quyền tác giả?,Các hành vi nào được xem là xâm phạm quyền tác giả?
train_final,test,0.9815602763392015,162083,63387,Việc lập hồ sơ đề nghị cấp giấy chứng nhận đủ điều kiện hoạt động cung ứng dịch vụ thông tin tín dụng được thực hiện theo nguyên tắc nào?,Việc lập hồ sơ đề nghị cấp lại Giấy chứng nhận đủ điều kiện hoạt động cung ứng dịch vụ thông tin tín dụng được thực hiện theo nguyên tắc nào?
train_final,test,0.9729442228402613,135194,14869,Làm thêm giờ trong trường hợp đặc biệt là gì?,Làm thêm giờ trong trường hợp đặc biệt
train_final,test,0.9827427250693272,110620,159868,"Áp dụng hình thức kỷ luật hạ bậc lương đối với công chức không giữ chức vụ lãnh đạo, quản lý","Khi nào áp dụng hình thức kỷ luật hạ bậc lương đối với công chức không giữ chức vụ lãnh đạo, quản lý"
train_final,test,0.9597009983161072,81977,128750,Từ 30/5/2023 cách xếp lương giáo viên mầm non trường công lập được thay đổi ra sao?,Từ 30/5/2023 xếp lương giáo viên mầm non công lập được thay đổi ra sao?
train_final,test,0.9637708108510462,171418,26327,Hồ sơ chứng minh người phụ thuộc giảm trừ gia cảnh là cha nuôi đã ngoài độ tuổi lao động gồm những giấy tờ gì?,Hồ sơ chứng minh người phụ thuộc giảm trừ gia cảnh là cha nuôi đã ngoài độ tuổi lao động gồm các giấy tờ nào?
train_final,test,0.9901707555154128,85381,166526,"Hạ sĩ quan Công an nhân dân có nhiệm vụ gì khi thực hiện công tác thẩm duyệt thiết kế, nghiệm thu về phòng cháy và chữa cháy?","Sĩ quan Công an nhân dân có nhiệm vụ gì khi thực hiện công tác thẩm duyệt thiết kế, nghiệm thu về phòng cháy và chữa cháy?"
train_final,test,0.965207012554325,161363,103222,"Mức bình quân tiền lương tháng đóng bảo hiểm xã hội để tính lương hưu, trợ cấp một lần được pháp luật quy định như thế nào?","Mức bình quân tiền lương tháng đóng bảo hiểm xã hội để tính lương hưu, trợ cấp một lần quy định như thế nào?"
train_final,test,0.9905168355846702,69792,122683,Hàng hóa có xuất xứ là gì?,Xuất xứ hàng hóa là gì?
train_final,test,0.97862829274987,147857,141401,Giá trị sử dụng của Giấy xác nhận tình trạng hôn nhân là bao lâu?,Giấy xác nhận tình trạng hôn nhân có giá trị sử dụng bao lâu?
train_final,test,0.9749572628965546,6607,140510,"Thủ tục cấp Giấy phép sử dụng công cụ hỗ trợ, Giấy xác nhận đăng ký công cụ hỗ trợ theo quy định pháp luật","Thủ tục cấp Giấy phép sử dụng công cụ hỗ trợ, Giấy xác nhận đăng ký công cụ hỗ trợ được pháp luật quy định như thế nào?"
train_final,test,0.9829286786315736,59204,84818,Giấy phép lái xe hạng B2 có thời hạn sử dụng là bao lâu?,Thời hạn sử dụng của giấy phép lái xe hạng B2 là bao lâu?
train_final,test,0.9592241445327873,139942,14290,Phân loại mức tự chủ tài chính của đơn vị sự nghiệp công như thế nào?,Phân loại mức tự chủ tài chính của đơn vị sự nghiệp công
train_final,test,0.951597265121174,32183,160132,Thủ tục đăng ký cấp lại giấy đăng ký kết hôn như thế nào?,Thủ tục cấp lại giấy đăng ký kết hôn như thế nào?
train_final,test,0.9858923472284159,139136,143719,"Trường hợp nào thành viên Hội đồng quản trị, thành viên Ban kiểm soát hoặc kiểm soát viên của hợp tác xã bị miễn nhiệm, bãi nhiệm, cách chức hoặc chấm dứt hợp đồng lao động?","Trường hợp nào thành viên Hội đồng quản trị, thành viên Ban kiểm soát hoặc kiểm soát viên bị miễn nhiệm, bãi nhiệm, cách chức hoặc chấm dứt hợp đồng lao động?"
train_final,test,0.9503940912842137,153706,53795,Hội đồng đạo đức trong nghiên cứu y sinh học cấp quốc gia thẩm định theo quy trình rút gọn đối với những trường hợp nào?,Hội đồng đạo đức trong nghiên cứu y sinh học cấp quốc gia thẩm định theo quy trình rút gọn đối với những hồ sơ nào?
train_final,test,0.9662204178287099,163052,53797,Nộp hồ sơ nghiên cứu để thẩm định gửi Hội đồng đạo đức trong nghiên cứu y sinh học cấp cơ sở bao gồm những nội dung gì?,Nộp hồ sơ nghiên cứu để thẩm định gửi Hội đồng đạo đức trong nghiên cứu y sinh học cấp quốc gia bao gồm những nội dung gì?
train_final,test,0.9591221709245276,48939,146206,Hồ sơ nghiên cứu nào được Hội đồng đạo đức trong nghiên cứu y sinh học cấp cơ sở thẩm định theo quy trình đầy đủ?,Những hồ sơ nghiên cứu nào được Hội đồng đạo đức trong nghiên cứu y sinh học cấp quốc gia thẩm định theo quy trình đầy đủ?
train_final,test,0.9780249945700191,93966,122833,Các đối tượng nào phải nộp thuế thu nhập cá nhân?,Đối tượng nào phải nộp thuế thu nhập cá nhân?
